Code,Name,MarketId
214420,토니모리,STK
417310,코람코더원리츠,STK
143160,아이디스,KSQ
084650,랩지노믹스,KSQ
053300,한국정보인증,KSQ
234080,JW생명과학,STK
011040,경동제약,KSQ
067080,대화제약,KSQ
424960,스마트레이더시스템,KSQ
219130,타이거일렉,KSQ
462520,조선내화,STK
002100,경농,STK
092730,네오팜,KSQ
264850,이랜시스,KSQ
092790,넥스틸,STK
060590,씨티씨바이오,KSQ
123410,코리아에프티,KSQ
046440,KG모빌리언스,KSQ
097955,CJ제일제당 우,STK
065560,녹원씨엔아이,KSQ
011000,진원생명과학,STK
068930,디지털대성,KSQ
009580,무림P&P,STK
063570,한국전자금융,KSQ
005680,삼영전자,STK
019210,와이지-원,KSQ
023760,한국캐피탈,KSQ
006620,동구바이오제약,KSQ
205100,엑셈,KSQ
035510,신세계 I&C,STK
016790,카나리아바이오,KSQ
038110,에코플라스틱,KSQ
090710,휴림로봇,KSQ
192440,슈피겐코리아,KSQ
036560,영풍정밀,KSQ
172670,에이엘티,KSQ
230240,에치에프알,KSQ
016450,한세예스24홀딩스,STK
294570,쿠콘,KSQ
030210,다올투자증권,STK
388870,파로스아이바이오,KSQ
149950,아바텍,KSQ
131370,알서포트,KSQ
046210,HLB파나진,KSQ
044450,KSS해운,STK
006340,대원전선,STK
011785,금호석유우,STK
290670,대보마그네틱,KSQ
004250,NPC,STK
000520,삼일제약,STK
037070,파세코,KSQ
460850,동국씨엠,STK
002390,한독,STK
024810,이화전기,KSQ
363280,티와이홀딩스,STK
396270,넥스트칩,KSQ
038540,상상인,KSQ
090350,노루페인트,STK
372910,한컴라이프케어,STK
110790,크리스에프앤씨,KSQ
027710,팜스토리,KSQ
107590,미원홀딩스,STK
100250,진양홀딩스,STK
007160,사조산업,STK
220260,켐트로스,KSQ
081000,일진다이아,STK
003555,LG우,STK
206560,덱스터,KSQ
214390,경보제약,STK
042520,한스바이오메드,KSQ
119830,아이텍,KSQ
194700,노바렉스,KSQ
045970,코아시아,KSQ
068290,삼성출판사,STK
094820,일진파워,KSQ
004710,한솔테크닉스,STK
191420,테고사이언스,KSQ
377450,리파인,KSQ
043610,지니뮤직,KSQ
080420,모다이노칩,KSQ
234690,녹십자웰빙,KSQ
214180,헥토이노베이션,KSQ
010580,에스엠벡셀,STK
365590,하이딥,KSQ
472850,폰드그룹,KSQ
085670,뉴프렉스,KSQ
065680,우주일렉트로,KSQ
168360,펨트론,KSQ
000860,강남제비스코,STK
138610,나이벡,KSQ
128820,대성산업,STK
042420,네오위즈홀딩스,KSQ
182400,엔케이맥스,KSQ
267850,아시아나IDT,STK
370090,퓨런티어,KSQ
156100,엘앤케이바이오,KSQ
199820,제일전기공업,KSQ
015890,태경산업,STK
396470,워트,KSQ
028100,동아지질,STK
033290,코웰패션,KSQ
016610,DB금융투자,STK
078520,에이블씨엔씨,STK
088390,이녹스,KSQ
083420,그린케미칼,STK
321820,와이더플래닛,KSQ
136490,선진,STK
246710,티앤알바이오팹,KSQ
067000,조이시티,KSQ
072770,율호,KSQ
023910,대한약품,KSQ
010820,퍼스텍,STK
264450,유비쿼스,KSQ
109740,디에스케이,KSQ
236200,슈프리마,KSQ
321550,티움바이오,KSQ
100130,동국S&C,KSQ
024900,덕양산업,STK
136540,윈스,KSQ
044990,에이치엔에스하이텍,KNX
371950,풍원정밀,KSQ
419050,삼기이브이,KSQ
023600,삼보판지,KSQ
02826K,삼성물산우B,STK
030960,양지사,KSQ
384470,코어라인소프트,KSQ
451220,아이엠티,KSQ
002620,제일파마홀딩스,STK
053690,한미글로벌,STK
139990,아주스틸,STK
048550,SM C&C,KSQ
317870,엔바이오니아,KSQ
282690,동아타이어,STK
203650,드림시큐리티,KSQ
125210,아모그린텍,KSQ
105840,우진,STK
015230,대창단조,STK
417500,제이아이테크,KSQ
020120,키다리스튜디오,STK
036190,금화피에스시,KSQ
121440,골프존뉴딘홀딩스,KSQ
040910,아이씨디,KSQ
311320,지오엘리먼트,KSQ
073010,케이에스피,KSQ
234340,헥토파이낸셜,KSQ
064820,케이프,KSQ
226330,신테카바이오,KSQ
017370,우신시스템,STK
262260,에이프로,KSQ
091440,한울소재과학,KSQ
025950,동신건설,KSQ
012320,경동인베스트,STK
389500,에스비비테크,KSQ
044340,위닉스,KSQ
086820,바이오솔루션,KSQ
049720,고려신용정보,KSQ
362320,청담글로벌,KSQ
376190,LB루셈,KSQ
203690,스피어파워,KSQ
453860,에이에스텍,KSQ
000440,중앙에너비스,KSQ
033530,세종공업,STK
003070,코오롱글로벌,STK
357230,에이치피오,KSQ
063170,서울옥션,KSQ
090470,제이스텍,KSQ
290550,디케이티,KSQ
418420,라온텍,KSQ
067990,도이치모터스,KSQ
065450,빅텍,KSQ
040300,YTN,KSQ
382900,범한퓨얼셀,KSQ
092130,이크레더블,KSQ
014280,금강공업,STK
000320,노루홀딩스,STK
356680,엑스게이트,KSQ
239890,피엔에이치테크,KSQ
134380,미원화학,STK
140670,알에스오토메이션,KSQ
084730,팅크웨어,KSQ
317400,자이에스앤디,STK
322510,제이엘케이,KSQ
011330,유니켐,STK
388050,지투파워,KSQ
272110,케이엔제이,KSQ
282720,금양그린파워,KSQ
382800,지앤비에스 에코,KSQ
006890,태경케미컬,STK
452400,이닉스,KSQ
079960,동양이엔피,KSQ
002990,금호건설,STK
001020,페이퍼코리아,STK
109670,씨싸이트,KSQ
149980,하이로닉,KSQ
079430,현대리바트,STK
418620,이에이트,KSQ
159010,아스플로,KSQ
078940,퀀타피아,KSQ
001360,삼성제약,STK
101530,해태제과식품,STK
092190,서울바이오시스,KSQ
071280,로체시스템즈,KSQ
183490,엔지켐생명과학,KSQ
065510,휴비츠,KSQ
036010,아비코전자,KSQ
277880,티에스아이,KSQ
203400,에이비온,KSQ
013570,디와이,STK
013990,아가방컴퍼니,KSQ
014940,오리엔탈정공,KSQ
013310,아진산업,KSQ
255440,야스,KSQ
039560,다산네트웍스,KSQ
014530,극동유화,STK
900250,크리스탈신소재,KSQ
452160,제이엔비,KSQ
310200,애니플러스,KSQ
137950,제이씨케미칼,KSQ
032860,더라미,KSQ
077500,유니퀘스트,STK
170920,엘티씨,KSQ
000970,한국주철관,STK
217730,강스템바이오텍,KSQ
002170,삼양통상,STK
029480,광무,KSQ
274090,켄코아에어로스페이스,KSQ
033170,시그네틱스,KSQ
068790,DMS,KSQ
122830,원포유,KNX
037460,삼지전자,KSQ
418470,밀리의서재,KSQ
033920,무학,STK
007330,푸른저축은행,KSQ
014580,태경비케이,STK
060560,홈센타홀딩스,KSQ
094280,효성ITX,STK
016710,대성홀딩스,STK
007540,샘표,STK
007210,벽산,STK
004080,신흥,STK
00279K,아모레G3우(전환),STK
400760,NH올원리츠,STK
300080,플리토,KSQ
088800,에이스테크,KSQ
348150,고바이오랩,KSQ
261200,덴티스,KSQ
008700,아남전자,STK
010100,한국무브넥스,STK
012800,대창,STK
950190,고스트스튜디오,KSQ
210540,디와이파워,STK
054620,APS,KSQ
066980,한성크린텍,KSQ
000700,유수홀딩스,STK
131400,이브이첨단소재,KSQ
228850,레이언스,KSQ
023900,풍국주정,KSQ
195990,에이비프로바이오,KSQ
014160,대영포장,STK
086960,MDS테크,KSQ
082800,비보존 제약,KSQ
263600,덕우전자,KSQ
006910,보성파워텍,KSQ
065660,안트로젠,KSQ
337930,브랜드엑스코퍼레이션,KSQ
003830,대한화섬,STK
012610,경인양행,STK
338840,와이바이오로직스,KSQ
289860,지슨,KNX
012700,리드코프,KSQ
006490,인스코비,STK
162300,신스틸,KSQ
099440,스맥,KSQ
008040,사조동아원,STK
002210,동성제약,STK
003547,대신증권2우B,STK
300120,라온피플,KSQ
419080,엔젯,KSQ
950220,네오이뮨텍,KSQ
090850,현대이지웰,KSQ
036630,세종텔레콤,KSQ
002780,진흥기업,STK
104480,티케이케미칼,KSQ
003650,미창석유,STK
039340,한국경제TV,KSQ
021080,에이티넘인베스트,KSQ
251630,브이원텍,KSQ
011700,한신기계,STK
138080,오이솔루션,KSQ
004970,신라교역,STK
052260,현대바이오랜드,KSQ
019550,SBI인베스트먼트,KSQ
042510,라온시큐어,KSQ
353810,이지바이오,KSQ
060310,3S,KSQ
215360,우리산업,KSQ
037950,엘컴텍,KSQ
002700,신일전자,STK
000180,성창기업지주,STK
072870,메가스터디,KSQ
269620,시스웍,KSQ
047820,초록뱀미디어,KSQ
004830,덕성,STK
009270,신원,STK
058850,KTcs,STK
164060,이루다,KSQ
003720,삼영,STK
070960,용평리조트,STK
124560,태웅로직스,KSQ
264660,씨앤지하이테크,KSQ
140070,서플러스글로벌,KSQ
432470,케이엔에스,KSQ
214330,금호에이치티,STK
391710,코닉오토메이션,KSQ
096630,에스코넥,KSQ
180400,DXVX,KSQ
074430,아미노로직스,KSQ
031440,신세계푸드,STK
089470,HDC현대EP,STK
067900,와이엔텍,KSQ
001045,CJ우,STK
452190,한빛레이저,KSQ
080580,오킨스전자,KSQ
001750,한양증권,STK
206400,베노티앤알,KSQ
293780,압타바이오,KSQ
448710,코츠테크놀로지,KSQ
011690,와이투솔루션,STK
439580,블루엠텍,KSQ
063160,종근당바이오,STK
047400,유니온머티리얼,STK
261780,차백신연구소,KSQ
038390,레드캡투어,KSQ
119850,지엔씨에너지,KSQ
054050,농우바이오,KSQ
005710,대원산업,KSQ
306620,네온테크,KSQ
108380,대양전기공업,KSQ
053580,웹케시,KSQ
079980,휴비스,STK
003460,유화증권,STK
273640,와이엠텍,KSQ
294630,서남,KSQ
071200,인피니트헬스케어,KSQ
008260,NI스틸,STK
086670,비엠티,KSQ
248170,샘표식품,STK
377480,마음AI,KSQ
048910,대원미디어,KSQ
066700,테라젠이텍스,KSQ
017550,수산중공업,STK
026150,특수건설,KSQ
012860,모베이스전자,KSQ
052330,코텍,KSQ
024090,디씨엠,STK
311690,CJ 바이오사이언스,KSQ
332570,와이팜,KSQ
104540,코렌텍,KSQ
061040,알에프텍,KSQ
186230,그린플러스,KSQ
259630,엠플러스,KSQ
018000,유니슨,KSQ
035610,솔본,KSQ
241790,오션브릿지,KSQ
200350,래몽래인,KSQ
120030,조선선재,STK
082850,우리바이오,KSQ
151910,SBW생명과학,KSQ
347890,엠투아이,KSQ
045660,에이텍,KSQ
111380,동인기연,STK
120240,대정화금,KSQ
039980,폴라리스AI,KSQ
260970,에스앤디,KSQ
215090,휴센텍,KSQ
178780,일월지엠엘,KSQ
267320,나인테크,KSQ
008110,대동전자,STK
036710,심텍홀딩스,KSQ
033180,KH 필룩스,STK
148140,비디아이,KSQ
361390,제노코,KSQ
004310,현대약품,STK
017900,광전자,STK
115180,큐리언트,KSQ
105330,케이엔더블유,KSQ
038880,아이에이,KSQ
124500,아이티센,KSQ
217950,파마리서치바이오,KNX
027050,코리아나,KSQ
095190,이엠코리아,KSQ
105550,트루윈,KSQ
208370,셀바스헬스케어,KSQ
023800,인지컨트롤스,STK
251120,바이오에프디엔씨,KSQ
003100,선광,KSQ
100700,세운메디칼,KSQ
003350,한국화장품제조,STK
291230,엔피,KSQ
145210,다이나믹디자인,STK
019440,세아특수강,STK
038680,에스넷,KSQ
187870,디바이스이엔지,KSQ
256630,포인트엔지니어링,KSQ
263800,데이타솔루션,KSQ
396690,미래에셋글로벌리츠,STK
216050,인크로스,KSQ
016740,두올,STK
260870,SK시그넷,KNX
305090,마이크로디지탈,KSQ
355390,크라우드웍스,KSQ
058400,KNN,KSQ
012600,청호ICT,STK
002450,삼익악기,STK
012690,모나리자,STK
294090,이오플로우,KSQ
014470,부방,KSQ
214260,라파스,KSQ
366030,공구우먼,KSQ
053280,예스24,KSQ
357580,아모센스,KSQ
004150,한솔홀딩스,STK
032560,황금에스티,STK
004840,DRB동일,STK
102370,케이옥션,KSQ
054780,키이스트,KSQ
038460,바이오스마트,KSQ
419530,SAMG엔터,KSQ
004140,동방,STK
010040,한국내화,STK
041440,현대에버다임,KSQ
013580,계룡건설,STK
267290,경동도시가스,STK
054670,대한뉴팜,KSQ
232530,이엠티,KNX
053700,삼보모터스,KSQ
052420,오성첨단소재,KSQ
017040,광명전기,STK
049520,유아이엘,KSQ
051160,지어소프트,KSQ
041920,메디아나,KSQ
009070,KCTC,STK
005960,동부건설,STK
111710,남화산업,KSQ
288330,브릿지바이오테라퓨틱스,KSQ
350520,이지스레지던스리츠,STK
180060,탑선,KNX
104620,노랑풍선,KSQ
012170,아센디오,STK
065130,탑엔지니어링,KSQ
053050,지에스이,KSQ
236810,엔비티,KSQ
034590,인천도시가스,STK
417790,트루엔,KSQ
171120,라이온켐텍,KSQ
446540,메가터치,KSQ
056090,이노시스,KSQ
163560,동일고무벨트,STK
359090,씨엔알리서치,KSQ
023000,삼원강재,STK
101930,인화정공,KSQ
263690,디알젬,KSQ
092460,한라IMS,KSQ
382480,지아이텍,KSQ
217190,제너셈,KSQ
023450,동남합성,STK
099750,이지케어텍,KSQ
049960,쎌바이오텍,KSQ
232680,라온테크,KSQ
123690,한국화장품,STK
106190,하이텍팜,KSQ
256940,케이피에스,KSQ
041930,동아화성,KSQ
234300,에스트래픽,KSQ
005870,휴니드,STK
263860,지니언스,KSQ
053450,세코닉스,KSQ
361570,알비더블유,KSQ
066590,우수AMS,KSQ
257370,피엔티엠에스,KSQ
005990,매일홀딩스,KSQ
170030,현대공업,KSQ
040420,정상제이엘에스,KSQ
078140,대봉엘에스,KSQ
368770,파이버프로,KSQ
160600,이큐셀,KSQ
393210,토마토시스템,KSQ
123420,위메이드플레이,KSQ
302430,이노메트리,KSQ
033230,인성정보,KSQ
159580,제로투세븐,KSQ
036120,SCI평가정보,KSQ
066620,국보디자인,KSQ
218150,미래생명자원,KSQ
289080,SV인베스트먼트,KSQ
027830,대성창투,KSQ
054800,아이디스홀딩스,KSQ
036580,팜스코,STK
043220,티에스넥스젠,KSQ
002200,한국수출포장,STK
027580,상보,KSQ
093920,서원인텍,KSQ
175140,인포마크,KSQ
061250,화일약품,KSQ
142210,유니트론텍,KSQ
019590,엠벤처투자,KSQ
033310,엠투엔,KSQ
002600,조흥,STK
443250,레뷰코퍼레이션,KSQ
015590,KIB플러그에너지,STK
007280,한국특강,STK
142760,모아라이프플러스,KSQ
007820,에스엠코어,KSQ
373200,하인크코리아,KSQ
052710,아모텍,KSQ
041590,플래스크,KSQ
321370,센서뷰,KSQ
082210,옵트론텍,KSQ
250060,모비스,KSQ
002720,국제약품,STK
314130,지놈앤컴퍼니,KSQ
067570,엔브이에이치코리아,KSQ
059120,아진엑스텍,KSQ
058630,엠게임,KSQ
330350,위더스제약,KSQ
042500,링네트,KSQ
050110,캠시스,KSQ
004890,동일산업,STK
072020,중앙백신,KSQ
035000,HS애드,STK
073560,우리손에프앤지,KSQ
241840,에이스토리,KSQ
141000,비아트론,KSQ
105760,포스뱅크,KSQ
264900,크라운제과,STK
002460,화성산업,STK
123840,뉴온,KSQ
241520,DSC인베스트먼트,KSQ
408920,메쎄이상,KSQ
093190,빅솔론,KSQ
071670,에이테크솔루션,KSQ
226440,한송네오텍,KSQ
041910,폴라리스AI파마,KSQ
307930,컴퍼니케이,KSQ
052790,액토즈소프트,KSQ
234920,자이글,KSQ
065530,와이어블,KSQ
389140,포바이포,KSQ
293580,나우IB,KSQ
369370,블리츠웨이,KSQ
009300,삼아제약,KSQ
000230,일동홀딩스,STK
065710,서호전기,KSQ
003060,에이프로젠바이오로직스,STK
067370,선바이오,KSQ
059210,메타바이오메드,KSQ
001540,안국약품,KSQ
019010,베뉴지,KSQ
003480,한진중공업홀딩스,STK
055490,테이팩스,STK
078000,텔코웨어,STK
058860,KTis,STK
089790,제이티,KSQ
115160,휴맥스,KSQ
227840,현대코퍼레이션홀딩스,STK
006140,피제이전자,KSQ
032850,비트컴퓨터,KSQ
094850,참좋은여행,KSQ
238090,앤디포스,KSQ
241770,메카로,KSQ
417840,저스템,KSQ
066410,버킷스튜디오,KSQ
011560,세보엠이씨,KSQ
011150,CJ씨푸드,STK
333430,일승,KSQ
403490,우듬지팜,KSQ
225190,삼양옵틱스,KSQ
352090,스톰테크,KSQ
309960,LB인베스트먼트,KSQ
086710,선진뷰티사이언스,KSQ
347000,센코,KSQ
083500,에프엔에스테크,KSQ
060230,소니드,KSQ
078890,가온그룹,KSQ
430690,한싹,KSQ
131030,옵투스제약,KSQ
043260,성호전자,KSQ
053260,금강철강,KSQ
234100,폴라리스세원,KSQ
128660,피제이메탈,KSQ
208140,정다운,KSQ
155650,와이엠씨,KSQ
054040,한국컴퓨터,KSQ
018120,진로발효,KSQ
253840,수젠텍,KSQ
317830,에스피시스템스,KSQ
173130,오파스넷,KSQ
288620,에스퓨얼셀,KSQ
340360,다보링크,KSQ
377030,맥스트,KSQ
009780,엠에스씨,KSQ
153710,옵티팜,KSQ
187420,제노포커스,KSQ
021320,KCC건설,KSQ
396300,세아메카닉스,KSQ
008830,대동기어,KSQ
192250,케이사인,KSQ
452280,한선엔지니어링,KSQ
101140,인바이오젠,STK
067830,세이브존I&C,STK
126880,제이엔케이히터,KSQ
323350,다원넥스뷰,KNX
096775,SK이노베이션우,STK
317770,엑스페릭스,KSQ
069540,빛과전자,KSQ
255220,SG,KSQ
004720,팜젠사이언스,STK
189980,흥국에프엔비,KSQ
043650,국순당,KSQ
199550,레이저옵텍,KSQ
271830,팸텍,KSQ
122310,제노레이,KSQ
226340,본느,KSQ
011300,성안머티리얼스,STK
036090,위지트,KSQ
368600,아이씨에이치,KSQ
407400,꿈비,KSQ
064850,에프앤가이드,KSQ
024880,케이피에프,KSQ
066910,손오공,KSQ
014200,광림,KSQ
420570,제이투케이바이오,KSQ
323280,태성,KSQ
069510,에스텍,KSQ
130580,나이스디앤비,KSQ
950200,소마젠,KSQ
044820,코스맥스비티아이,STK
204840,지엘팜텍,KSQ
088130,동아엘텍,KSQ
067290,JW신약,KSQ
226400,오스테오닉,KSQ
011370,서한,KSQ
000910,유니온,STK
066670,디스플레이텍,KSQ
033830,티비씨,KSQ
127980,화인써키트,KSQ
009410,태영건설,STK
016880,웅진,STK
001380,SG글로벌,STK
417970,모델솔루션,KSQ
351330,이삭엔지니어링,KSQ
352700,씨앤투스,KSQ
308080,바이젠셀,KSQ
158430,아톤,KSQ
036640,HRS,KSQ
347770,핌스,KSQ
048430,유라테크,KSQ
136410,아셈스,KSQ
200230,텔콘RF제약,KSQ
208340,파멥신,KSQ
412350,레이저쎌,KSQ
215100,로보로보,KSQ
032790,엠젠솔루션,KSQ
170790,파이오링크,KSQ
037440,희림,KSQ
222040,코스맥스엔비티,KSQ
288980,모아데이타,KSQ
092440,기신정기,STK
064240,홈캐스트,KSQ
013520,화승코퍼레이션,STK
056730,CNT85,KSQ
352910,오비고,KSQ
039240,경남스틸,KSQ
160550,NEW,KSQ
265560,영화테크,KSQ
009200,무림페이퍼,STK
003610,방림,STK
054920,한컴위드,KSQ
011320,유니크,KSQ
363260,모비데이즈,KSQ
219420,링크제니시스,KSQ
260930,씨티케이,KSQ
360350,코셈,KSQ
005740,크라운해태홀딩스,STK
006740,영풍제지,STK
006880,신송홀딩스,STK
241690,유니테크노,KSQ
020710,시공테크,KSQ
053980,오상자이엘,KSQ
001560,제일연마,STK
086040,바이오톡스텍,KSQ
315640,딥노이드,KSQ
424980,마이크로투나노,KSQ
039860,나노엔텍,KSQ
007590,동방아그로,STK
389470,인벤티지랩,KSQ
094970,제이엠티,KSQ
302550,리메드,KSQ
185490,아이진,KSQ
347740,피엔케이피부임상연구센타,KSQ
263540,어스앤에어로스페이스,KSQ
010170,대한광통신,KSQ
244920,에이플러스에셋,STK
217500,러셀,KSQ
142280,녹십자엠에스,KSQ
099220,SDN,KSQ
008970,동양철관,STK
333620,엔시스,KSQ
002800,신신제약,KSQ
064090,웨스트라이즈,KSQ
010470,오리콤,KSQ
023810,인팩,STK
448900,한국피아이엠,KNX
025550,한국선재,KSQ
080000,에스엔유,KSQ
016090,대현,STK
043910,자연과환경,KSQ
109860,동일금속,KSQ
003780,진양산업,STK
012790,신일제약,KSQ
004650,창해에탄올,KSQ
033540,파라텍,KSQ
196300,애니젠,KSQ
007980,태평양물산,STK
005800,신영와코루,STK
950110,SBI핀테크솔루션즈,KSQ
004060,SG세계물산,STK
006090,사조오양,STK
066310,큐에스아이,KSQ
041650,상신브레이크,STK
090410,덕신이피씨,KSQ
205500,액션스퀘어,KSQ
024910,경창산업,KSQ
276730,제주맥주,KSQ
339950,아이비김영,KSQ
041520,이라이콤,KSQ
270870,뉴트리,KSQ
348350,위드텍,KSQ
105740,디케이락,KSQ
222810,세토피아,KSQ
031820,콤텍시스템,STK
314140,알피바이오,KSQ
383930,디티앤씨알오,KSQ
010960,삼호개발,STK
330730,스톤브릿지벤처스,KSQ
354200,엔젠바이오,KSQ
040350,큐로컴,KSQ
294140,레몬,KSQ
115500,케이씨에스,KSQ
057680,티사이언티픽,KSQ
037330,인지디스플레,KSQ
036670,KCI,KSQ
065650,메디프론,KSQ
013870,지엠비코리아,STK
010660,화천기계,STK
237820,플레이디,KSQ
129920,대성하이텍,KSQ
007110,일신석재,STK
059270,해성티피씨,KSQ
263050,유틸렉스,KSQ
003925,남양유업우,STK
101390,아이엠,KSQ
009190,대양금속,STK
032540,TJ미디어,KSQ
303530,이노뎁,KSQ
147830,제룡산업,KSQ
033320,제이씨현시스템,KSQ
004540,깨끗한나라,STK
034300,신세계건설,STK
276040,스코넥,KSQ
100840,SNT에너지,STK
222160,NPX,KSQ
119650,KC코트렐,STK
064480,브리지텍,KSQ
187660,에이디엠코리아,KSQ
308170,씨티알모빌리티,STK
017480,삼현철강,KSQ
338100,NH프라임리츠,STK
201490,미투온,KSQ
054930,유신,KSQ
098120,마이크로컨텍솔,KSQ
064520,테크엘,KSQ
038870,에코바이오,KSQ
039290,인포뱅크,KSQ
087260,모바일어플라이언스,KSQ
002140,고려산업,STK
33626K,두산퓨얼셀1우,STK
171010,램테크놀러지,KSQ
065950,웰크론,KSQ
163730,핑거,KSQ
357250,미래에셋맵스리츠,STK
322180,티라유텍,KSQ
049180,셀루메드,KSQ
000220,유유제약,STK
376930,노을,KSQ
004910,조광페인트,STK
053290,NE능률,KSQ
095270,웨이브일렉트로,KSQ
024800,유성티엔에스,KSQ
168330,내츄럴엔도텍,KSQ
006370,대구백화점,STK
220180,핸디소프트,KSQ
290090,트윔,KSQ
038070,서린바이오,KSQ
123570,이엠넷,KSQ
069460,대호에이엘,STK
046120,오르비텍,KSQ
212560,네오오토,KSQ
021820,세원정공,STK
097800,윈팩,KSQ
246720,아스타,KSQ
347860,알체라,KSQ
260660,알리코제약,KSQ
053160,프리엠스,KSQ
049480,오픈베이스,KSQ
134580,탑코미디어,KSQ
025440,DH오토웨어,KSQ
018500,동원금속,STK
263700,케어랩스,KSQ
001290,상상인증권,STK
068050,팬엔터테인먼트,KSQ
101170,우림피티에스,KSQ
100590,머큐리,KSQ
284620,카이노스메드,KSQ
049430,코메론,KSQ
434480,모니터랩,KSQ
103840,우양,KSQ
024840,KBI메탈,KSQ
365330,에스와이스틸텍,KSQ
301300,바이브컴퍼니,KSQ
189690,포시에스,KSQ
101330,모베이스,KSQ
092300,현우산업,KSQ
239340,줌인터넷,KSQ
357430,마스턴프리미어리츠,STK
041460,한국전자인증,KSQ
296160,프로젠,KNX
242040,나무기술,KSQ
009810,플레이그램,STK
053270,구영테크,KSQ
442900,미래에셋드림스팩1호,KSQ
216400,인바이츠바이오코아,KNX
250000,보라티알,KSQ
224110,에이텍모빌리티,KSQ
327610,펨토바이오메드,KNX
014790,HL D&I,STK
900340,윙입푸드,KSQ
150900,파수,KSQ
075180,새론오토모티브,STK
015710,코콤,KSQ
239610,에이치엘사이언스,KSQ
321260,프로이천,KSQ
063440,SM Life Design,KSQ
006660,삼성공조,STK
290740,액트로,KSQ
204610,티쓰리,KSQ
017650,대림제지,KSQ
024740,한일단조,KSQ
137080,나래나노텍,KSQ
002360,SH에너지화학,STK
118000,에스메디,STK
225220,제놀루션,KSQ
290720,푸드나무,KSQ
096350,대창솔루션,KSQ
039830,오로라,KSQ
000590,CS홀딩스,STK
004960,한신공영,STK
004770,써니전자,STK
378850,화승알앤에이,STK
049550,잉크테크,KSQ
450520,인스웨이브시스템즈,KSQ
327260,RF머트리얼즈,KSQ
111110,호전실업,STK
004100,태양금속,STK
03473K,SK우,STK
014570,고려제약,KSQ
009730,이렘,KSQ
081150,티플랙스,KSQ
033130,디지틀조선,KSQ
318410,비비씨,KSQ
052220,iMBC,KSQ
000105,유한양행우,STK
013700,까뮤이앤씨,STK
440290,HB인베스트먼트,KSQ
084180,수성웹툰,KSQ
042110,에스씨디,KSQ
083660,CSA 코스믹,KSQ
037370,EG,KSQ
175250,아이큐어,KSQ
122350,삼기,KSQ
258610,케일럼,KSQ
052900,KX하이텍,KSQ
094840,슈프리마에이치큐,KSQ
102280,쌍방울,STK
051490,나라엠앤디,KSQ
306040,에스제이그룹,KSQ
017180,명문제약,STK
317850,대모,KSQ
024890,대원화성,STK
265740,엔에프씨,KSQ
214270,FSN,KSQ
348030,모비릭스,KSQ
044060,조광ILI,KSQ
355150,코스텍시스,KSQ
109960,AP헬스케어,KSQ
106080,하이소닉,KSQ
004450,삼화왕관,STK
376180,피코그램,KSQ
002920,유성기업,STK
311390,네오크레마,KSQ
139670,키네마스터,KSQ
115310,인포바인,KSQ
240600,유진테크놀로지,KSQ
002230,피에스텍,KSQ
085310,엔케이,STK
003010,혜인,STK
011230,삼화전자,STK
027740,마니커,STK
052770,아이톡시,KSQ
307180,아이엘사이언스,KSQ
071090,하이스틸,STK
274400,이노시뮬레이션,KSQ
009320,대우부품,STK
214610,미코바이오메드,KSQ
072990,에이치시티,KSQ
115440,우리넷,KSQ
097780,에코볼트,KSQ
227950,엔투텍,KSQ
277070,린드먼아시아,KSQ
042040,케이피엠테크,KSQ
000890,보해양조,STK
014440,영보화학,STK
348080,큐라티스,KSQ
088910,동우팜투테이블,KSQ
002795,아모레G우,STK
336060,웨이버스,KSQ
122690,서진오토모티브,KSQ
002760,보락,STK
087600,픽셀플러스,KSQ
060850,영림원소프트랩,KSQ
066900,디에이피,KSQ
072470,우리산업홀딩스,KSQ
023440,제이스코홀딩스,KSQ
